DATE	TIME	VOLUME	OPEN	CLOSE	MIN	MAX
06/22/1998	00:00:01	0	15285.01	15309.09	15246.25	15413.79
06/23/1998	00:00:01	0	15320.48	15054.6	15054.6	15320.48
06/24/1998	00:00:01	0	15129.02	15123.18	15000.15	15210.49
06/25/1998	00:00:01	0	15161.04	15132.22	15075.37	15205.04
06/26/1998	00:00:01	0	15123.03	15210.04	14977.67	15233.97
06/27/1998	00:00:01	0	15210.04	15210.04	15210.04	15210.04
06/28/1998	00:00:01	0	15210.04	15210.04	15210.04	15210.04
06/29/1998	00:00:01	0	15254.8	15365.73	15230.77	15424.53
06/30/1998	00:00:01	0	15471.43	15830.27	15462.24	15830.47
07/01/1998	00:00:01	0	15852.1	16362.89	15739.76	16362.89
07/02/1998	00:00:01	0	16433.47	16471.58	16432.62	16743.36
07/03/1998	00:00:01	0	16354.6	16511.24	16289.66	16625.42
07/04/1998	00:00:01	0	16511.24	16511.24	16511.24	16511.24
07/05/1998	00:00:01	0	16511.24	16511.24	16511.24	16511.24
07/06/1998	00:00:01	0	16433.67	16350.45	16350.45	16488.51
07/07/1998	00:00:01	0	16354.35	16416.28	16354.35	16531.22
07/08/1998	00:00:01	0	16528.12	16530.97	16497.3	16635.86
07/09/1998	00:00:01	0	16492.51	16446.95	16370.08	16492.51
07/10/1998	00:00:01	0	16464.79	16090.06	16066.03	16531.47
07/11/1998	00:00:01	0	16090.06	16090.06	16090.06	16090.06
07/12/1998	00:00:01	0	16090.06	16090.06	16090.06	16090.06
07/13/1998	00:00:01	0	15993.16	16360.39	15804.35	16360.39
07/14/1998	00:00:01	0	16379.92	16488.91	16331.37	16489.41
07/15/1998	00:00:01	0	16599.55	16614.14	16435.46	16614.14
07/16/1998	00:00:01	0	16605.24	16731.92	16498.25	16756.89
07/17/1998	00:00:01	0	16732.07	16570.78	16569.78	16732.07
07/18/1998	00:00:01	0	16570.78	16570.78	16570.78	16570.78
07/19/1998	00:00:01	0	16570.78	16570.78	16570.78	16570.78
07/20/1998	00:00:01	0	16570.78	16570.78	16570.78	16570.78
07/21/1998	00:00:01	0	16619.78	16556.69	16407.74	16698.15
07/22/1998	00:00:01	0	16460.69	16293.06	16286.56	16460.69
07/23/1998	00:00:01	0	16268.48	16188.01	16158.44	16320.53
07/24/1998	00:00:01	0	16120.88	16361.89	16091.41	16418.38
07/25/1998	00:00:01	0	16361.89	16361.89	16361.89	16361.89
07/26/1998	00:00:01	0	16361.89	16361.89	16361.89	16361.89
07/27/1998	00:00:01	0	16281.97	15944.36	15944.26	16281.97
07/28/1998	00:00:01	0	16018.88	16114.54	15958.19	16180.27
07/29/1998	00:00:01	0	16074.18	16158.09	16047.25	16282.32
07/30/1998	00:00:01	0	16190.71	16201.6	16190.71	16311.54
07/31/1998	00:00:01	0	16286.61	16378.97	16286.61	16399.9
08/01/1998	00:00:01	0	16378.97	16378.97	16378.97	16378.97
08/02/1998	00:00:01	0	16378.97	16378.97	16378.97	16378.97
08/03/1998	00:00:01	0	16303.6	16165.08	16104.55	16303.6
08/04/1998	00:00:01	0	16061.44	16023.58	16004.25	16180.92
08/05/1998	00:00:01	0	16015.13	15992.16	15817.03	16019.33
08/06/1998	00:00:01	0	16048.15	15876.22	15834.77	16075.72
08/07/1998	00:00:01	0	15924.53	15829.17	15797.3	16037.26
08/08/1998	00:00:01	0	15829.17	15829.17	15829.17	15829.17
08/09/1998	00:00:01	0	15829.17	15829.17	15829.17	15829.17
08/10/1998	00:00:01	0	15800.35	15626.42	15595.7	15800.35
08/11/1998	00:00:01	0	15571.23	15406.99	15310.59	15630.07
08/12/1998	00:00:01	0	15287.31	15378.97	15269.83	15534.07
08/13/1998	00:00:01	0	15412.99	15382.02	15239.71	15476.32
08/14/1998	00:00:01	0	15305.09	15123.93	15049.45	15355.09
08/15/1998	00:00:01	0	15123.93	15123.93	15123.93	15123.93
08/16/1998	00:00:01	0	15123.93	15123.93	15123.93	15123.93
08/17/1998	00:00:01	0	15130.77	14794.66	14655.69	15137.66
08/18/1998	00:00:01	0	14896.7	15063.79	14845.75	15102.9
08/19/1998	00:00:01	0	15164.24	15406.34	15161.84	15416.48
08/20/1998	00:00:01	0	15445.75	15391.41	15236.26	15445.75
08/21/1998	00:00:01	0	15277.12	15298.2	15226.62	15416.88
08/22/1998	00:00:01	0	15298.2	15298.2	15298.2	15298.2
08/23/1998	00:00:01	0	15298.2	15298.2	15298.2	15298.2
08/24/1998	00:00:01	0	15145.25	14988.36	14859.34	15145.25
08/25/1998	00:00:01	0	15070.23	15072.93	15070.23	15226.97
08/26/1998	00:00:01	0	15113.04	14866.03	14866.03	15113.04
08/27/1998	00:00:01	0	14794.41	14413.79	14378.67	14794.41
08/28/1998	00:00:01	0	14289.21	13915.63	13792.76	14289.21
08/29/1998	00:00:01	0	13915.63	13915.63	13915.63	13915.63
08/30/1998	00:00:01	0	13915.63	13915.63	13915.63	13915.63
08/31/1998	00:00:01	0	13955.79	14107.89	13845.15	14224.18
09/01/1998	00:00:01	0	13979.82	14369.63	13664.74	14369.83
09/02/1998	00:00:01	0	14361.04	14376.62	14287.16	14589.41
09/03/1998	00:00:01	0	14362.54	14261.24	14207.84	14368.28
09/04/1998	00:00:01	0	14158.34	14042.91	14042.91	14185.86
09/05/1998	00:00:01	0	14042.91	14042.91	14042.91	14042.91
09/06/1998	00:00:01	0	14042.91	14042.91	14042.91	14042.91
09/07/1998	00:00:01	0	13984.47	14790.06	13912.69	14790.06
09/08/1998	00:00:01	0	14766.93	14913.49	14766.93	15294.26
09/09/1998	00:00:01	0	14968.18	14755.54	14629.62	15099.85
09/10/1998	00:00:01	0	14805.29	14666.03	14530.92	14902
09/11/1998	00:00:01	0	14551.25	13916.98	13725.62	14551.25
09/12/1998	00:00:01	0	13916.98	13916.98	13916.98	13916.98
09/13/1998	00:00:01	0	13916.98	13916.98	13916.98	13916.98
09/14/1998	00:00:01	0	13979.32	14227.37	13844.31	14329.92
09/15/1998	00:00:01	0	14227.37	14227.37	14227.37	14227.37
09/16/1998	00:00:01	0	14229.32	14197.7	14176.02	14375.57
09/17/1998	00:00:01	0	14213.49	13859.14	13784.07	14279.77
09/18/1998	00:00:01	0	13799.75	13983.12	13697.75	14006.09
09/19/1998	00:00:01	0	13983.12	13983.12	13983.12	13983.12
09/20/1998	00:00:01	0	13983.12	13983.12	13983.12	13983.12
09/21/1998	00:00:01	0	13875.77	13597.3	13580.72	13875.77
09/22/1998	00:00:01	0	13640.56	13789.81	13521.13	13871.48
09/23/1998	00:00:01	0	13789.81	13789.81	13789.81	13789.81
09/24/1998	00:00:01	0	13896.79	14205.78	13896.79	14297.5
09/25/1998	00:00:01	0	14057.85	13723.84	13678.47	14057.85
09/26/1998	00:00:01	0	13723.84	13723.84	13723.84	13723.84
09/27/1998	00:00:01	0	13723.84	13723.84	13723.84	13723.84
09/28/1998	00:00:01	0	13760.74	13909.37	13687.03	14121.47
09/29/1998	00:00:01	0	13937.82	13821.43	13553.02	13952.35
09/30/1998	00:00:01	0	13878.69	13406.39	13406.39	13966.77
10/01/1998	00:00:01	0	13377.24	13197.12	13018.75	13558.45
10/02/1998	00:00:01	0	13141.56	13223.69	12973.24	13320.23
10/03/1998	00:00:01	0	13223.69	13223.69	13223.69	13223.69
10/04/1998	00:00:01	0	13223.69	13223.69	13223.69	13223.69
10/05/1998	00:00:01	0	13185.98	12948.12	12910.27	13185.98
10/06/1998	00:00:01	0	12936.38	13021.64	12927.78	13216.28
10/07/1998	00:00:01	0	13095.9	13825.61	13095.9	13825.61
10/08/1998	00:00:01	0	13749.01	13026.06	12987.91	13749.01
10/09/1998	00:00:01	0	12923.45	12879.97	12787.9	13301.53
10/10/1998	00:00:01	0	12879.97	12879.97	12879.97	12879.97
10/11/1998	00:00:01	0	12879.97	12879.97	12879.97	12879.97
10/12/1998	00:00:01	0	12977.82	13555.01	12977.82	13572.87
10/13/1998	00:00:01	0	13538.8	13242.79	13241.2	13591.82
10/14/1998	00:00:01	0	13264.62	13070.73	13057.05	13454.04
10/15/1998	00:00:01	0	13113.36	12995.37	12892.96	13184.64
10/16/1998	00:00:01	0	13109.33	13280.54	13109.33	13309.99
10/17/1998	00:00:01	0	13280.54	13280.54	13280.54	13280.54
10/18/1998	00:00:01	0	13280.54	13280.54	13280.54	13280.54
10/19/1998	00:00:01	0	13263.18	13567.2	13263.18	13786.36
10/20/1998	00:00:01	0	13569.14	13808.05	13483.24	13808.84
10/21/1998	00:00:01	0	13921.36	14216.33	13921.36	14366.89
10/22/1998	00:00:01	0	14287.75	14295.56	14245.77	14742.44
10/23/1998	00:00:01	0	14327.65	14144.7	14042.63	14523.48
10/24/1998	00:00:01	0	14144.7	14144.7	14144.7	14144.7
10/25/1998	00:00:01	0	14144.7	14144.7	14144.7	14144.7
10/26/1998	00:00:01	0	14054.86	13843.46	13806.36	14054.86
10/27/1998	00:00:01	0	13855.05	13820.68	13762.44	14054.86
10/28/1998	00:00:01	0	13804.32	13516.07	13516.07	13920.81
10/29/1998	00:00:01	0	13566.8	13668.72	13432.1	13727.02
10/30/1998	00:00:01	0	13732.19	13564.51	13454.64	13835.56
10/31/1998	00:00:01	0	13564.51	13564.51	13564.51	13564.51
11/01/1998	00:00:01	0	13564.51	13564.51	13564.51	13564.51
11/02/1998	00:00:01	0	13648.28	13952.75	13648.28	13952.75
11/03/1998	00:00:01	0	13952.75	13952.75	13952.75	13952.75
11/04/1998	00:00:01	0	14095.65	14527.81	14095.65	14527.81
11/05/1998	00:00:01	0	14624.45	14341.37	14180.71	14625.15
11/06/1998	00:00:01	0	14308.99	14121.97	14121.97	14308.99
11/07/1998	00:00:01	0	14121.97	14121.97	14121.97	14121.97
11/08/1998	00:00:01	0	14121.97	14121.97	14121.97	14121.97
11/09/1998	00:00:01	0	14172.8	14194.54	14063.27	14362.66
11/10/1998	00:00:01	0	14154	14108.09	14099.23	14270.05
11/11/1998	00:00:01	0	14137.63	14428.02	14065.51	14428.02
11/12/1998	00:00:01	0	14364.85	14075.06	14075.06	14418.08
11/13/1998	00:00:01	0	14119.38	14268.21	13984.68	14268.21
11/14/1998	00:00:01	0	14268.21	14268.21	14268.21	14268.21
11/15/1998	00:00:01	0	14268.21	14268.21	14268.21	14268.21
11/16/1998	00:00:01	0	14339.43	14428.27	14205.13	14450.56
11/17/1998	00:00:01	0	14475.88	14413	14276.81	14480.5
11/18/1998	00:00:01	0	14396.09	14599.23	14383.36	14701.45
11/19/1998	00:00:01	0	14557.1	14354.46	14354.41	14642.96
11/20/1998	00:00:01	0	14461.2	14779.94	14461.2	14779.94
11/21/1998	00:00:01	0	14779.94	14779.94	14779.94	14779.94
11/22/1998	00:00:01	0	14779.94	14779.94	14779.94	14779.94
11/23/1998	00:00:01	0	14779.94	14779.94	14779.94	14779.94
11/24/1998	00:00:01	0	14904.2	15164.64	14904.2	15164.64
11/25/1998	00:00:01	0	15108.04	15073.47	14942.1	15124.6
11/26/1998	00:00:01	0	15101.62	15207.77	15043.72	15219.81
11/27/1998	00:00:01	0	15188.77	15069.39	15069.39	15320.23
11/28/1998	00:00:01	0	15069.39	15069.39	15069.39	15069.39
11/29/1998	00:00:01	0	15069.39	15069.39	15069.39	15069.39
11/30/1998	00:00:01	0	15107.09	14883.7	14883.11	15139.87
12/01/1998	00:00:01	0	14821.53	14835.41	14763.88	14931.16
12/02/1998	00:00:01	0	14863.71	14986.62	14781.78	15011.09
12/03/1998	00:00:01	0	14875.6	14697.08	14589.63	14875.6
12/04/1998	00:00:01	0	14641.41	14639.97	14536.01	14654.2
12/05/1998	00:00:01	0	14639.97	14639.97	14639.97	14639.97
12/06/1998	00:00:01	0	14639.97	14639.97	14639.97	14639.97
12/07/1998	00:00:01	0	14703.64	14723.49	14650.42	14748.91
12/08/1998	00:00:01	0	14775.02	14808.2	14775.02	14916.09
12/09/1998	00:00:01	0	14751.79	14931.9	14700.66	14931.9
12/10/1998	00:00:01	0	14890.92	14807.8	14807.4	15007.01
12/11/1998	00:00:01	0	14729.95	14405.64	14382.06	14729.95
12/12/1998	00:00:01	0	14405.64	14405.64	14405.64	14405.64
12/13/1998	00:00:01	0	14405.64	14405.64	14405.64	14405.64
12/14/1998	00:00:01	0	14349.18	14111.62	14103.86	14349.18
12/15/1998	00:00:01	0	14084.96	14011.19	13965.28	14192.6
12/16/1998	00:00:01	0	14092.32	14096.3	14016.81	14157.53
12/17/1998	00:00:01	0	14064.22	14126.99	13917.33	14169.32
12/18/1998	00:00:01	0	14161.46	14194.29	14078.14	14269.5
12/19/1998	00:00:01	0	14194.29	14194.29	14194.29	14194.29
12/20/1998	00:00:01	0	14194.29	14194.29	14194.29	14194.29
12/21/1998	00:00:01	0	14158.82	14152.95	14038.7	14158.82
12/22/1998	00:00:01	0	14183.74	13779.45	13722.1	14185.54
12/23/1998	00:00:01	0	13779.45	13779.45	13779.45	13779.45
12/24/1998	00:00:01	0	13810.58	13706.73	13657.03	13815.21
12/25/1998	00:00:01	0	13706.73	13706.73	13706.73	13706.73
12/26/1998	00:00:01	0	13706.73	13706.73	13706.73	13706.73
12/27/1998	00:00:01	0	13706.73	13706.73	13706.73	13706.73
12/28/1998	00:00:01	0	13876.54	13709.06	13703.29	13894.55
12/29/1998	00:00:01	0	13780.44	13846.9	13664.79	13846.9
12/30/1998	00:00:01	0	13832.32	13842.17	13812.87	13913.55
12/31/1998	00:00:01	0	13842.17	13842.17	13842.17	13842.17
01/01/1999	00:00:01	0	13842.17	13842.17	13842.17	13842.17
01/02/1999	00:00:01	0	13842.17	13842.17	13842.17	13842.17
01/03/1999	00:00:01	0	13842.17	13842.17	13842.17	13842.17
01/04/1999	00:00:01	0	13779.05	13415.89	13415.89	13779.05
01/05/1999	00:00:01	0	13437.03	13232.74	13122.61	13437.03
01/06/1999	00:00:01	0	13281.69	13468.46	13216.18	13475.63
01/07/1999	00:00:01	0	13576	13536.56	13516.41	13854.16
01/08/1999	00:00:01	0	13507.06	13391.81	13328.34	13507.06
01/09/1999	00:00:01	0	13391.81	13391.81	13391.81	13391.81
01/10/1999	00:00:01	0	13391.81	13391.81	13391.81	13391.81
01/11/1999	00:00:01	0	13354.41	13368.48	13224.63	13452.89
01/12/1999	00:00:01	0	13313.47	13360.97	13212.3	13535.66
01/13/1999	00:00:01	0	13353.81	13403.6	13313.77	13444.34
01/14/1999	00:00:01	0	13369.08	13738.86	13369.08	13738.86
01/15/1999	00:00:01	0	13738.86	13738.86	13738.86	13738.86
01/16/1999	00:00:01	0	13738.86	13738.86	13738.86	13738.86
01/17/1999	00:00:01	0	13738.86	13738.86	13738.86	13738.86
01/18/1999	00:00:01	0	13762.34	13805.06	13754.58	13964.19
01/19/1999	00:00:01	0	13840.58	13770.44	13756.96	13883.01
01/20/1999	00:00:01	0	13794.92	14028.05	13738.96	14028.05
01/21/1999	00:00:01	0	14048.85	14245.42	14009.45	14331.23
01/22/1999	00:00:01	0	14235.67	14154.4	14154.4	14407.23
01/23/1999	00:00:01	0	14154.4	14154.4	14154.4	14154.4
01/24/1999	00:00:01	0	14154.4	14154.4	14154.4	14154.4
01/25/1999	00:00:01	0	14141.56	14208.81	14076.35	14251.09
01/26/1999	00:00:01	0	14251.29	14382.01	14251.29	14501.44
01/27/1999	00:00:01	0	14416.24	14450.06	14370.52	14526.21
01/28/1999	00:00:01	0	14472.05	14342.32	14331.77	14522.33
01/29/1999	00:00:01	0	14413.9	14499.25	14413.9	14628.88
01/30/1999	00:00:01	0	14499.25	14499.25	14499.25	14499.25
01/31/1999	00:00:01	0	14499.25	14499.25	14499.25	14499.25
02/01/1999	00:00:01	0	14544.12	14465.18	14356.3	14641.41
02/02/1999	00:00:01	0	14459.81	14349.83	14285.96	14459.81
02/03/1999	00:00:01	0	14250.55	14161.31	14089.09	14250.55
02/04/1999	00:00:01	0	14176.13	14086.85	13925.14	14255.67
02/05/1999	00:00:01	0	14049.69	13898.08	13769.25	14049.69
02/06/1999	00:00:01	0	13898.08	13898.08	13898.08	13898.08
02/07/1999	00:00:01	0	13898.08	13898.08	13898.08	13898.08
02/08/1999	00:00:01	0	13886.64	13992.49	13770.89	14024.92
02/09/1999	00:00:01	0	14008.56	13902.66	13885.79	14015.57
02/10/1999	00:00:01	0	13852.62	13952.4	13795.61	13971.15
02/11/1999	00:00:01	0	13952.4	13952.4	13952.4	13952.4
02/12/1999	00:00:01	0	13925.24	13973.69	13925.24	14062.92
02/13/1999	00:00:01	0	13973.69	13973.69	13973.69	13973.69
02/14/1999	00:00:01	0	13973.69	13973.69	13973.69	13973.69
02/15/1999	00:00:01	0	14008.36	14054.72	14003.23	14101.22
02/16/1999	00:00:01	0	14095.25	14232.64	14095.25	14358.68
02/17/1999	00:00:01	0	14277.81	14158.67	14146.64	14407.33
02/18/1999	00:00:01	0	14155.89	14146.79	14041.93	14168.57
02/19/1999	00:00:01	0	14144	14098.04	14045.17	14179.77
02/20/1999	00:00:01	0	14098.04	14098.04	14098.04	14098.04
02/21/1999	00:00:01	0	14098.04	14098.04	14098.04	14098.04
02/22/1999	00:00:01	0	14149.67	14256.67	14096.7	14314.32
02/23/1999	00:00:01	0	14284.27	14500.65	14284.27	14500.65
02/24/1999	00:00:01	0	14483.59	14355.45	14326.15	14534.82
02/25/1999	00:00:01	0	14386.09	14470.45	14363.81	14470.45
02/26/1999	00:00:01	0	14456.33	14367.54	14363.31	14494.58
02/27/1999	00:00:01	0	14367.54	14367.54	14367.54	14367.54
02/28/1999	00:00:01	0	14367.54	14367.54	14367.54	14367.54
03/01/1999	00:00:01	0	14362.86	14221.75	14221.6	14468.86
03/02/1999	00:00:01	0	14260.55	13921.06	13921.06	14306.01
03/03/1999	00:00:01	0	13956.18	14170.36	13927.73	14170.46
03/04/1999	00:00:01	0	14202.2	14183.45	14121.02	14224.73
03/05/1999	00:00:01	0	14256.02	14894	14256.02	14895.39
03/06/1999	00:00:01	0	14894	14894	14894	14894
03/07/1999	00:00:01	0	14894	14894	14894	14894
03/08/1999	00:00:01	0	14925.59	14779.05	14779.05	15116.1
03/09/1999	00:00:01	0	14842.17	15096.7	14842.17	15096.7
03/10/1999	00:00:01	0	15134.05	15480	15134.05	15484.63
03/11/1999	00:00:01	0	15485.43	15502.14	15417.03	15840.23
03/12/1999	00:00:01	0	15588.89	15488.86	15408.38	15709.01
03/13/1999	00:00:01	0	15488.86	15488.86	15488.86	15488.86
03/14/1999	00:00:01	0	15488.86	15488.86	15488.86	15488.86
03/15/1999	00:00:01	0	15526.51	15779.6	15404.1	15790.24
03/16/1999	00:00:01	0	15749.55	16072.82	15591.62	16082.07
03/17/1999	00:00:01	0	16088.09	16268.11	15977.87	16269.2
03/18/1999	00:00:01	0	16238.91	15717.92	15717.92	16303.12
03/19/1999	00:00:01	0	15804.71	16378.78	15804.17	16421.81
03/20/1999	00:00:01	0	16378.78	16378.78	16378.78	16378.78
03/21/1999	00:00:01	0	16378.78	16378.78	16378.78	16378.78
03/22/1999	00:00:01	0	16378.78	16378.78	16378.78	16378.78
03/23/1999	00:00:01	0	16401.96	16019.1	15988.41	16437.23
03/24/1999	00:00:01	0	15947.57	15515.47	15515.47	15947.57
03/25/1999	00:00:01	0	15591.41	15986.04	15591.41	16061.02
03/26/1999	00:00:01	0	16030.53	16016.99	15905.66	16181.09
03/27/1999	00:00:01	0	16016.99	16016.99	16016.99	16016.99
03/28/1999	00:00:01	0	16016.99	16016.99	16016.99	16016.99
03/29/1999	00:00:01	0	16031.32	16008.84	16002.28	16185.8
03/30/1999	00:00:01	0	16091.92	15859.12	15805.69	16184.54
03/31/1999	00:00:01	0	15865.77	15836.59	15651.35	16027.27
04/01/1999	00:00:01	0	15868.05	16327.56	15813.41	16449.97
04/02/1999	00:00:01	0	16351.72	16290.19	16243.46	16453.5
04/03/1999	00:00:01	0	16290.19	16290.19	16290.19	16290.19
04/04/1999	00:00:01	0	16290.19	16290.19	16290.19	16290.19
04/05/1999	00:00:01	0	16320.07	16334.78	16231.13	16634.79
04/06/1999	00:00:01	0	16360.98	16479.71	16084.71	16484.27
04/07/1999	00:00:01	0	16429.86	16554.5	16341.25	16563.2
04/08/1999	00:00:01	0	16552.5	16846.69	16483.52	16866.66
04/09/1999	00:00:01	0	16933.4	16855.63	16827.93	17166.06
04/10/1999	00:00:01	0	16855.63	16855.63	16855.63	16855.63
04/11/1999	00:00:01	0	16855.63	16855.63	16855.63	16855.63
04/12/1999	00:00:01	0	16797.08	16507.4	16507.4	16797.08
04/13/1999	00:00:01	0	16617.05	16715.16	16617.05	16855.67
04/14/1999	00:00:01	0	16698.18	16764.68	16436.19	16799.17
04/15/1999	00:00:01	0	16758.59	16727.08	16589.36	16844.97
04/16/1999	00:00:01	0	16754.31	16851.58	16754.31	16979.06
04/17/1999	00:00:01	0	16851.58	16851.58	16851.58	16851.58
04/18/1999	00:00:01	0	16851.58	16851.58	16851.58	16851.58
04/19/1999	00:00:01	0	16858.28	16674.21	16583.64	16858.28
04/20/1999	00:00:01	0	16587.17	16697.11	16526.53	16749.05
04/21/1999	00:00:01	0	16724.43	16495.02	16454.34	16736.06
04/22/1999	00:00:01	0	16563.72	16665.88	16484.08	16665.88
04/23/1999	00:00:01	0	16715.86	16923.25	16715.86	16923.25
04/24/1999	00:00:01	0	16923.25	16923.25	16923.25	16923.25
04/25/1999	00:00:01	0	16923.25	16923.25	16923.25	16923.25
04/26/1999	00:00:01	0	16919.76	16918.51	16915.15	17143.49
04/27/1999	00:00:01	0	16992.13	16957.27	16934.52	17069.72
04/28/1999	00:00:01	0	17013.87	16942.24	16881.6	17149.91
04/29/1999	00:00:01	0	16942.24	16942.24	16942.24	16942.24
04/30/1999	00:00:01	0	16919.58	16701.53	16701.53	16953.13
05/01/1999	00:00:01	0	16701.53	16701.53	16701.53	16701.53
05/02/1999	00:00:01	0	16701.53	16701.53	16701.53	16701.53
05/03/1999	00:00:01	0	16701.53	16701.53	16701.53	16701.53
05/04/1999	00:00:01	0	16701.53	16701.53	16701.53	16701.53
05/05/1999	00:00:01	0	16701.53	16701.53	16701.53	16701.53
05/06/1999	00:00:01	0	16762.78	17300.61	16762.78	17300.61
05/07/1999	00:00:01	0	17281.53	16946.52	16929.68	17281.53
05/08/1999	00:00:01	0	16946.52	16946.52	16946.52	16946.52
05/09/1999	00:00:01	0	16946.52	16946.52	16946.52	16946.52
05/10/1999	00:00:01	0	16983.29	16977.01	16931.63	17078.98
05/11/1999	00:00:01	0	17003.44	16743.18	16736.9	17003.44
05/12/1999	00:00:01	0	16782.56	16947.36	16782.56	17104.49
05/13/1999	00:00:01	0	16952.85	16851.25	16792.98	16958.02
05/14/1999	00:00:01	0	16899.84	16810.39	16750.67	16960.77
05/15/1999	00:00:01	0	16810.39	16810.39	16810.39	16810.39
05/16/1999	00:00:01	0	16810.39	16810.39	16810.39	16810.39
05/17/1999	00:00:01	0	16750.91	16421.02	16420.97	16750.91
05/18/1999	00:00:01	0	16440.38	16378.62	16291.12	16582.19
05/19/1999	00:00:01	0	16354.6	16128.18	16111.98	16354.6
05/20/1999	00:00:01	0	16150.42	16199.99	15946.66	16297.31
05/21/1999	00:00:01	0	16220.38	16292.98	16138.88	16303.83
05/22/1999	00:00:01	0	16292.98	16292.98	16292.98	16292.98
05/23/1999	00:00:01	0	16292.98	16292.98	16292.98	16292.98
05/24/1999	00:00:01	0	16261.15	16390.49	16157.22	16409.76
05/25/1999	00:00:01	0	16305.5	16214.23	16175.98	16305.5
05/26/1999	00:00:01	0	16172.72	16230.52	16070.88	16334.87
05/27/1999	00:00:01	0	16287.02	16177.19	16012.19	16330.77
05/28/1999	00:00:01	0	16118.26	15972.68	15886.62	16118.26
05/29/1999	00:00:01	0	15972.68	15972.68	15972.68	15972.68
05/30/1999	00:00:01	0	15972.68	15972.68	15972.68	15972.68
05/31/1999	00:00:01	0	15979.2	16111.65	15901.8	16111.65
06/01/1999	00:00:01	0	16090.15	16408.5	16026.95	16408.5
06/02/1999	00:00:01	0	16404.12	16417.99	16304.99	16458.34
06/03/1999	00:00:01	0	16418.92	16227.5	16127.9	16418.92
06/04/1999	00:00:01	0	16237.27	16300.75	16169.88	16368.15
06/05/1999	00:00:01	0	16300.75	16300.75	16300.75	16300.75
06/06/1999	00:00:01	0	16300.75	16300.75	16300.75	16300.75
06/07/1999	00:00:01	0	16318.44	16475.89	16318.44	16576.51
06/08/1999	00:00:01	0	16497.95	16562.92	16469.84	16571.12
06/09/1999	00:00:01	0	16499.16	16622.5	16450.76	16713.26
06/10/1999	00:00:01	0	16627.8	17102.62	16627.8	17130.36
06/11/1999	00:00:01	0	17084.57	17198.55	17070.6	17483.38
06/12/1999	00:00:01	0	17198.55	17198.55	17198.55	17198.55
06/13/1999	00:00:01	0	17198.55	17198.55	17198.55	17198.55
06/14/1999	00:00:01	0	17193.61	17188.82	17168.57	17384.9
06/15/1999	00:00:01	0	17216.28	17282	16990.55	17339.57
06/16/1999	00:00:01	0	17284.98	17210.18	17144.19	17346.23
06/17/1999	00:00:01	0	17268.45	17470.45	17268.45	17550.13
06/18/1999	00:00:01	0	17504.33	17431.26	17431.26	17650.38
06/19/1999	00:00:01	0	17431.26	17431.26	17431.26	17431.26
06/20/1999	00:00:01	0	17431.26	17431.26	17431.26	17431.26
06/21/1999	00:00:01	0	17485.9	17738.85	17485.9	17747.04
06/22/1999	00:00:01	0	17780.74	17777.62	17662.94	17828.21
06/23/1999	00:00:01	0	17742.53	17586.75	17580.05	17843.53
06/24/1999	00:00:01	0	17590.01	17628.32	17528.9	17700.46
06/25/1999	00:00:01	0	17597.78	17436.52	17430.42	17673.51
06/26/1999	00:00:01	0	17436.52	17436.52	17436.52	17436.52
06/27/1999	00:00:01	0	17436.52	17436.52	17436.52	17436.52
06/28/1999	00:00:01	0	17501.12	17610.58	17501.12	17688.03
06/29/1999	00:00:01	0	17675.84	17782.79	17649.31	17825.79
06/30/1999	00:00:01	0	17832.59	17529.74	17529.74	17958.34
07/01/1999	00:00:01	0	17607.6	17860.75	17607.6	17972.03
07/02/1999	00:00:01	0	17945.45	17932.47	17875.17	18066.28
07/03/1999	00:00:01	0	17932.47	17932.47	17932.47	17932.47
07/04/1999	00:00:01	0	17932.47	17932.47	17932.47	17932.47
07/05/1999	00:00:01	0	18001.16	18135.06	18001.16	18243.14
07/06/1999	00:00:01	0	18131.76	18050.73	17960.72	18159.55
07/07/1999	00:00:01	0	18075.21	17958.9	17949.73	18158.38
07/08/1999	00:00:01	0	17999.3	17967.65	17887.18	18045.56
07/09/1999	00:00:01	0	17965.7	17937.73	17813.46	17989.2
07/10/1999	00:00:01	0	17937.73	17937.73	17937.73	17937.73
07/11/1999	00:00:01	0	17937.73	17937.73	17937.73	17937.73
07/12/1999	00:00:01	0	17921.58	18274.18	17843.39	18274.18
07/13/1999	00:00:01	0	18231.83	18181.09	18172.25	18343.25
07/14/1999	00:00:01	0	18188.36	18357.86	18165.92	18455.6
07/15/1999	00:00:01	0	18402.63	18431.86	18269.52	18459.51
07/16/1999	00:00:01	0	18438.05	18248.3	18248.3	18623.15
07/17/1999	00:00:01	0	18248.3	18248.3	18248.3	18248.3
07/18/1999	00:00:01	0	18248.3	18248.3	18248.3	18248.3
07/19/1999	00:00:01	0	18288.37	18532.58	18288.37	18532.58
07/20/1999	00:00:01	0	18532.58	18532.58	18532.58	18532.58
07/21/1999	00:00:01	0	18458.58	18257.52	18182.91	18458.58
07/22/1999	00:00:01	0	18221.07	17730.34	17665.04	18221.07
07/23/1999	00:00:01	0	17657.17	17534.44	17414.36	17657.17
07/24/1999	00:00:01	0	17534.44	17534.44	17534.44	17534.44
07/25/1999	00:00:01	0	17534.44	17534.44	17534.44	17534.44
